table_name,state_code,district_code,area_name,total_rural_urban,age_group,metric,value,source_file,dataset_code
B0201SC,14,279,District - Ukhrul (08),Urban,5-14,Population_Persons,18,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,279,District - Ukhrul (08),Urban,15-34,Population_Persons,39,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,279,District - Ukhrul (08),Urban,35-59,Population_Persons,27,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,279,District - Ukhrul (08),Urban,60+,Population_Persons,2,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,279,District - Ukhrul (08),Urban,Age not stated,Population_Persons,1,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,279,District - Ukhrul (08),Urban,15-59,Population_Persons,66,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Total,Total,Population_Persons,540,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Total,5-14,Population_Persons,91,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Total,15-34,Population_Persons,198,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Total,35-59,Population_Persons,178,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Total,60+,Population_Persons,33,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Total,Age not stated,Population_Persons,3,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Total,15-59,Population_Persons,376,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Rural,Total,Population_Persons,499,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Rural,5-14,Population_Persons,87,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Rural,15-34,Population_Persons,183,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Rural,35-59,Population_Persons,165,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Rural,60+,Population_Persons,29,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Rural,Age not stated,Population_Persons,3,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Rural,15-59,Population_Persons,348,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Urban,Total,Population_Persons,41,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Urban,5-14,Population_Persons,4,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Urban,15-34,Population_Persons,15,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Urban,35-59,Population_Persons,13,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Urban,60+,Population_Persons,4,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Urban,Age not stated,Population_Persons,0,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,280,District - Chandel (09),Urban,15-59,Population_Persons,28,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Total,Total,Population_Males,48863,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Total,5-14,Population_Males,10006,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Total,15-34,Population_Males,16400,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Total,35-59,Population_Males,13768,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Total,60+,Population_Males,4090,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Total,Age not stated,Population_Males,100,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Total,15-59,Population_Males,30168,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Rural,Total,Population_Males,24275,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Rural,5-14,Population_Males,5115,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Rural,15-34,Population_Males,8269,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Rural,35-59,Population_Males,6581,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Rural,60+,Population_Males,1999,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Rural,Age not stated,Population_Males,64,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Rural,15-59,Population_Males,14850,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Urban,Total,Population_Males,24588,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Urban,5-14,Population_Males,4891,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Urban,15-34,Population_Males,8131,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Urban,35-59,Population_Males,7187,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Urban,60+,Population_Males,2091,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Urban,Age not stated,Population_Males,36,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,000,State - MANIPUR (14),Urban,15-59,Population_Males,15318,DDW-1400B-01SC-Census.xls,01SC
B0201SC,14,272,District - Senapati (01),Total,Total,Population_Males,536,DDW-1400B-01SC-Census.xls,01SC
