table_name,state_code,district_code,area_name,total_rural_urban,educational_level,metric,value,source_file,dataset_code
B0203SC,14,277,District - Imphal West,Urban,Literate,Population_Persons,3762.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Urban,Literate but below matric/secondary,Population_Persons,1363.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Urban,Matric/secondary but below graduate,Population_Persons,1272.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Urban,Technical diploma or certificate not equal to degree,Population_Persons,33.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Urban,Graduate and above other than technical degree,Population_Persons,847.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,277,District - Imphal West,Urban,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,138.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Total,Total,Population_Persons,15839.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Total,Illiterate,Population_Persons,6349.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Total,Literate,Population_Persons,9490.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Total,Literate but below matric/secondary,Population_Persons,7070.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Total,Matric/secondary but below graduate,Population_Persons,1673.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Total,Technical diploma or certificate not equal to degree,Population_Persons,11.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Total,Graduate and above other than technical degree,Population_Persons,324.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Total,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,25.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Rural,Total,Population_Persons,7815.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Rural,Illiterate,Population_Persons,2810.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Rural,Literate,Population_Persons,5005.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Rural,Literate but below matric/secondary,Population_Persons,4108.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Rural,Matric/secondary but below graduate,Population_Persons,608.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Rural,Technical diploma or certificate not equal to degree,Population_Persons,0.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Rural,Graduate and above other than technical degree,Population_Persons,68.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Rural,Technical degree or diploma equal to degree or post-graduate degree,Population_Persons,1.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Urban,Total,Population_Persons,8024.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Urban,Illiterate,Population_Persons,3539.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Urban,Literate,Population_Persons,4485.0,DDW-1400B-03SC.xlsx,03SC
B0203SC,14,278,District - Imphal East,Urban,Literate but below matric/secondary,Population_Persons,2962.0,DDW-1400B-03SC.xlsx,03SC
